tool_type,lost_year,latitude,longitude,num_tools_lost
LobsterTrap,2021,62.225628224363234,5.98872497677803,2
LobsterTrap,2022,59.45191839558962,10.663572452885363,4
LobsterTrap,2022,58.10768948805318,8.093239814043045,1
LobsterTrap,2022,63.495881766710404,8.002571473293429,1
LobsterTrap,2020,59.61623027348545,5.166310742497445,1
LobsterTrap,2020,59.631008216079756,5.16165241599083,1
LobsterTrap,2020,59.62649129501957,5.160500742495061,1
LobsterTrap,2020,62.63413804054881,6.279361624117963,1
LobsterTrap,2022,60.81661849427659,5.275406911969185,1
LobsterTrap,2021,58.06290833178368,7.770010432989786,1
LobsterTrap,2022,62.37599832061359,5.562722692703725,1
LobsterTrap,2022,59.96924492707176,5.045848041772842,1
LobsterTrap,2020,59.896754108323876,5.763562582433224,1
LobsterTrap,2020,63.432438213469105,10.361864604055882,7
LobsterTrap,2021,59.51541923554449,10.320724546909334,2
LobsterTrap,2021,58.99571063704355,11.084786397433426,3
LobsterTrap,2022,59.228836950816145,10.513839247090369,1
LobsterTrap,2022,59.14558769729535,10.82461044833638,2
LobsterTrap,2020,58.42293042722494,8.81671205163002,1
LobsterTrap,2021,62.87176023667868,8.412630558013916,1
LobsterTrap,2022,58.81783596539673,5.538524986722385,1
LobsterTrap,2021,57.98699077711494,7.565029589258516,1
LobsterTrap,2020,59.09190352252672,9.70370851457119,1
LobsterTrap,2021,59.621527152479366,5.522353908474381,1
LobsterTrap,2022,58.042896342742075,7.790905572474003,1
LobsterTrap,2020,62.28661924211294,7.223818537870514,1
LobsterTrap,2020,68.0675045696646,13.550026446052767,1
LobsterTrap,2020,62.53854460991099,6.536113545298576,2
LobsterTrap,2021,58.42602305618107,8.830751068890097,1
LobsterTrap,2021,58.20631432506793,8.054710552096367,1
LobsterTrap,2022,60.20672984851854,5.159227646579191,1
LobsterTrap,2022,60.132827103008225,5.388695754531664,1
LobsterTrap,2020,58.41412432855924,8.846806946441829,1
LobsterTrap,2021,58.29839150038401,8.563708147813232,1
LobsterTrap,2020,65.75630394976059,11.765365339815618,1
LobsterTrap,2020,58.40249071699782,8.790284471031717,1
LobsterTrap,2021,57.99653493635921,7.387269660830499,1
LobsterTrap,2021,59.21220603029619,5.512565646715213,1
LobsterTrap,2021,62.670973119832816,7.235780842602252,2
LobsterTrap,2021,58.39763708454291,8.748724423348904,1
LobsterTrap,2021,59.68206483217391,10.603114694599453,1
LobsterTrap,2020,57.99968967052049,7.442015740277306,1
LobsterTrap,2020,62.12913474152328,5.3920139372348785,1
LobsterTrap,2022,59.16512150372661,10.541233610486271,1
LobsterTrap,2020,59.180408281060906,10.760882780297763,1
LobsterTrap,2020,58.01230149388744,7.773792073130608,1
LobsterTrap,2020,59.164776316993,10.731260340461624,1
LobsterTrap,2020,58.065449098737666,7.795942284907277,1
LobsterTrap,2021,59.03745550350265,10.337680591961636,1
LobsterTrap,2022,58.568109308311875,8.999337125319094,1
LobsterTrap,2022,60.20545792033179,5.166882356980949,1
LobsterTrap,2020,59.03994732159717,5.408065281808377,1
LobsterTrap,2021,57.99742335802496,7.553084346164212,1
LobsterTrap,2020,58.45866613972881,8.899418649019045,1
LobsterTrap,2022,58.57486025574062,9.038053666480357,1
LobsterTrap,2022,58.5088853354821,8.949608040585078,1
LobsterTrap,2021,58.23063468231041,8.372541591525076,1
LobsterTrap,2022,59.02647230029539,10.345486154876149,1
LobsterTrap,2021,58.960800892900096,5.606233014453099,1
LobsterTrap,2020,63.4446157208129,10.483080727411812,1
LobsterTrap,2021,58.45087767539085,8.778657859036086,1
LobsterTrap,2021,58.97253204192969,10.016107537550573,1
LobsterTrap,2021,59.87346969911685,10.59707112523823,1
LobsterTrap,2021,58.0500834816575,6.783979458042283,1
LobsterTrap,2020,67.76607865378172,14.979888084224497,1
LobsterTrap,2022,59.89795571457883,5.512824392902605,1
LobsterTrap,2020,57.97752284012693,7.429723698708165,1
LobsterTrap,2021,63.103086821704174,7.596298852091771,1
LobsterTrap,2021,58.57328396401564,9.03121727193763,1
LobsterTrap,2020,62.655407041863945,6.097633056342602,1
LobsterTrap,2020,57.999606017875095,7.441772613835378,1
LobsterTrap,2020,59.06690108935957,10.873051097329007,2
LobsterTrap,2020,60.514836003381376,4.861805588006973,1
LobsterTrap,2022,58.10715170348552,8.095705099403858,2
LobsterTrap,2020,58.01592531736425,7.704011891037226,2
LobsterTrap,2021,62.683012912778885,6.310910541154177,3
LobsterTrap,2021,63.91371771284251,9.885911238913074,1
LobsterTrap,2020,58.92398757906682,9.550166465342045,1
LobsterTrap,2021,59.010181524977796,5.777760200026401,1
LobsterTrap,2022,59.00053455414793,9.76928249001503,1
LobsterTrap,2021,60.187144986872504,5.334093271025292,1
LobsterTrap,2021,62.50389147634185,6.069902399488504,1
LobsterTrap,2020,60.14490524363261,5.393220677977346,1
LobsterTrap,2022,58.932697027167436,9.484183070015657,1
LobsterTrap,2022,59.390328370075544,6.083776965027818,1
LobsterTrap,2020,58.25496378328245,6.8293095007538795,10
LobsterTrap,2021,60.438422668443565,5.1123969756251695,1
LobsterTrap,2022,62.49306908356389,6.07743107085876,2
LobsterTrap,2022,59.71238872826573,5.316052852759977,1
LobsterTrap,2021,59.82051776156181,5.746697829494199,10
LobsterTrap,2020,58.374915810432974,6.069147996604443,2
LobsterTrap,2020,58.069542478616356,6.919547393918038,12
LobsterTrap,2021,59.83263632480454,5.300449905460454,10
LobsterTrap,2022,58.23584694228589,6.497120504164138,2
LobsterTrap,2020,59.72220734043133,10.575666614994867,1
LobsterTrap,2020,58.97653873018945,5.5805504322052,5
LobsterTrap,2021,58.043356951812704,7.71369320630584,2
LobsterTrap,2021,58.694276960606416,9.107519489462613,1
LobsterTrap,2021,59.93462381894652,5.514447641126049,2
LobsterTrap,2022,59.185089229300644,10.59209519206211,2
LobsterTrap,2021,59.027281539485635,10.786555521190168,2
LobsterTrap,2021,59.06068273395835,5.719228091091341,1
LobsterTrap,2021,59.00224495014833,5.663392249735251,1
LobsterTrap,2020,59.21548507633994,10.56164089590311,2
LobsterTrap,2021,58.01525552958973,7.339392637925622,1
LobsterTrap,2021,59.17416492670678,10.352181696066443,1
LobsterTrap,2022,62.83741059673233,6.5407104247538745,2
LobsterTrap,2022,58.05407373748402,6.776926945336159,1
LobsterTrap,2021,62.825653582085856,7.032414108379205,1
LobsterTrap,2022,58.98556002410305,5.768175963196769,1
LobsterTrap,2020,59.02750727243322,5.385582634567178,1
LobsterTrap,2022,62.875487812954866,6.8731717138061095,1
LobsterTrap,2021,59.034972823680626,5.664697028696537,1
LobsterTrap,2021,59.040206039961596,5.683924108743668,2
LobsterTrap,2021,58.2952882590441,8.56060668826103,2
LobsterTrap,2021,59.01815177264328,10.088785957906419,1
LobsterTrap,2021,59.22988354722797,10.50738489500111,1
LobsterTrap,2022,58.01366215600522,7.0035136400458615,1
LobsterTrap,2021,59.90532749249012,10.658400251132864,1
LobsterTrap,2021,60.31392315692254,4.951397590349471,2
LobsterTrap,2020,60.398988419376394,5.160824954509735,1
LobsterTrap,2020,59.01666901869792,5.8322666957974425,1
LobsterTrap,2021,58.24223548655255,8.467340245842934,1
LobsterTrap,2022,58.040435903714965,7.795397451262508,1
LobsterTrap,2022,59.100120117796756,10.53043164513873,1
LobsterTrap,2020,58.515031343023146,8.94829893145993,1
LobsterTrap,2020,59.22019940329729,10.479132793843746,1
LobsterTrap,2022,59.01620094769569,11.03784739313242,1
LobsterTrap,2021,60.48868119824822,5.217591886034187,1
LobsterTrap,2021,58.01637825852633,7.318419367074967,1
LobsterTrap,2016,58.65392840497435,9.16520227216225,1
LobsterTrap,2022,59.056117240662935,10.263750922338152,1
LobsterTrap,2021,59.013050997208154,5.737543717290934,2
LobsterTrap,2022,58.02595678287793,7.330269031226635,1
LobsterTrap,2021,58.21550456611222,8.398831691074554,2
LobsterTrap,2021,58.31292569122341,8.614878170192242,1
LobsterTrap,2020,60.32852367054121,5.158541724085808,1
LobsterTrap,2020,59.46828951572551,6.033549783707852,1
LobsterTrap,2020,60.809857112278976,5.302568301558494,1
LobsterTrap,2021,62.654679354207694,6.977395266294479,1
LobsterTrap,2019,59.50932920430128,10.677539817988873,2
LobsterTrap,2022,58.76256526832849,9.809965730964226,3
LobsterTrap,2022,59.05216674059104,10.286562966870012,2
LobsterTrap,2022,60.353362038788084,5.184150114660325,1
LobsterTrap,2020,58.98991637191396,10.057217963039875,1
LobsterTrap,2022,60.29335219542049,5.167210288345813,1
LobsterTrap,2022,59.108662197093544,5.805460089469722,1
LobsterTrap,2021,59.67141657787417,10.620276082663505,1
LobsterTrap,2022,60.37311450625587,5.083326548337936,1
LobsterTrap,2022,58.0809110406016,8.09077151119709,1
LobsterTrap,2022,59.15837625605623,5.86526021361351,1
LobsterTrap,2020,59.241531074478345,10.520753972232342,1
LobsterTrap,2021,59.338863071434474,10.647639195670015,1
LobsterTrap,2021,62.37227268990881,6.036450192332268,1
LobsterTrap,2021,58.95601877926926,5.535173825919628,1
LobsterTrap,2021,58.94142081167528,5.438356138765813,1
LobsterTrap,2020,59.05928029034619,10.453816428780556,1
LobsterTrap,2021,63.24991434147206,8.181788603342415,1
LobsterTrap,2021,60.500796165488964,5.029207281768322,1
LobsterTrap,2021,59.24275275463753,5.899632051587105,1
LobsterTrap,2020,61.76964610085244,4.906814396381378,1
LobsterTrap,2020,58.94881723936234,5.532942563295364,1
LobsterTrap,2021,59.049407385698395,5.649775229394436,2
LobsterTrap,2021,59.43578998497878,10.576354296311607,1
LobsterTrap,2022,58.22834104071606,6.656669117510319,1
LobsterTrap,2020,60.32715083061406,5.205059609289609,2
LobsterTrap,2020,63.0187661028266,7.347179017961026,1
LobsterTrap,2020,63.01877751139866,7.347438856959343,1
LobsterTrap,2020,59.18050100048887,10.56138876825571,1
LobsterTrap,2020,60.267030209061275,5.108128264546394,1
LobsterTrap,2021,59.64456441054344,5.556598220596039,1
LobsterTrap,2020,58.26606091472512,6.8545935392030986,1
LobsterTrap,2020,62.897376990602545,6.91728783383616,1
LobsterTrap,2022,62.425698340454915,5.9513312681476105,3
LobsterTrap,2021,58.85897336501431,9.38081822558718,1
LobsterTrap,2020,59.02145806157539,11.04903381317854,1
LobsterTrap,2022,59.4095245205168,5.621105447728488,1
LobsterTrap,2020,60.33725669750264,5.179440826177597,4
LobsterTrap,2021,58.47956445059286,5.820342600345612,3
LobsterTrap,2022,62.83082398065822,7.066759765148163,1
LobsterTrap,2021,59.942752266433516,5.8376991748809814,1
LobsterTrap,2022,58.31520505794414,8.693111836910248,9
LobsterTrap,2020,58.300004057210955,8.57646294199631,1
LobsterTrap,2022,58.007109984060534,7.425602786242961,1
LobsterTrap,2022,59.75536827307683,5.942515150725043,1
LobsterTrap,2020,59.14911900099318,10.491299629211426,2
LobsterTrap,2021,60.138484337503684,5.3577956557273865,1
LobsterTrap,2021,61.9126963039152,5.912041626870632,20
LobsterTrap,2017,58.060607255986014,7.096040972812069,5
LobsterTrap,2020,59.09693574144781,10.23839586571051,1
LobsterTrap,2018,59.16971895178103,5.97944688051939,4
LobsterTrap,2022,58.40675280376694,6.010637842483472,1
LobsterTrap,2021,59.891318124929654,5.7666682184206,1
LobsterTrap,2020,58.29070259768092,8.538794613499627,1
LobsterTrap,2020,58.05528280215995,7.970131281763315,2
LobsterTrap,2021,59.97926448130787,5.213563828866492,2
LobsterTrap,2022,61.49502117505065,5.0530132806456525,1
LobsterTrap,2022,58.43005093390222,8.815691740930767,1
LobsterTrap,2022,60.05540311127872,5.1724209601332625,1
LobsterTrap,2021,68.17956702466816,16.475182548165318,4
LobsterTrap,2021,59.86020850481382,10.766182677589448,1
LobsterTrap,2021,62.84672566816806,6.870816033363458,1
LobsterTrap,2021,58.87460636316379,5.762965120375156,2
LobsterTrap,2020,58.08893385814325,6.801727674907818,1
LobsterTrap,2020,58.05787848940936,6.749028722328762,1
LobsterTrap,2022,58.0644028064616,8.028027750081984,2
LobsterTrap,2022,59.40380016402012,5.86132574826479,2
LobsterTrap,2020,58.430034501920424,8.816881030797958,1
LobsterTrap,2020,58.72334244435287,9.304410070180893,1
LobsterTrap,2018,61.190933471640164,4.85042649854198,1
LobsterTrap,2022,60.23615318836888,5.242543956195938,1
LobsterTrap,2020,59.052229118429224,5.374283856825742,1
LobsterTrap,2021,60.44030704928636,4.966431046480988,2
LobsterTrap,2022,60.81001220131708,4.836216246299715,1
LobsterTrap,2021,59.50788683322304,10.64473602549853,1
LobsterTrap,2021,59.11977630478244,5.796838402748109,1
LobsterTrap,2020,59.37449934190467,5.626130747513524,1
LobsterTrap,2019,60.36911917540412,5.717255920171739,1
LobsterTrap,2021,58.23980723676519,8.382102325558664,1
LobsterTrap,2021,58.957125495388034,5.768050961663629,2
LobsterTrap,2020,60.07553849372696,5.657072849571706,1
LobsterTrap,2022,58.96939976554385,5.87589858245254,1
LobsterTrap,2022,58.07380503911513,6.8296449079045995,1
LobsterTrap,2021,58.044579950797015,7.817561091172021,1
LobsterTrap,2022,59.68983180252613,5.440114997327328,1
LobsterTrap,2022,58.25892998274751,8.493746129528098,1
LobsterTrap,2020,62.674503973780034,7.233259178350844,3
LobsterTrap,2020,58.383481219256886,8.723261542618275,2
LobsterTrap,2022,58.869279126572,9.48936159839756,1
LobsterTrap,2022,58.82882274485339,9.50149636842144,3
LobsterTrap,2021,58.9588692723936,5.8173348382115355,1
LobsterTrap,2022,60.145378693832676,5.369569422425112,1
LobsterTrap,2022,62.58618136709302,6.613760600529692,1
LobsterTrap,2021,59.33855966903446,5.8585683323796465,1
LobsterTrap,2020,62.7092092774652,7.112462259829044,1
LobsterTrap,2020,63.134510713638726,7.743528126817246,2
LobsterTrap,2022,59.197528951884216,5.97367164162034,3
LobsterTrap,2020,58.376885945915696,8.736763658072656,1
LobsterTrap,2022,59.24698105894682,10.510107278823853,1
LobsterTrap,2021,58.66652869766976,9.19136901619394,1
LobsterTrap,2020,63.5827444431464,10.610266998410225,1
LobsterTrap,2020,63.58387823131121,10.605755187571049,1
LobsterTrap,2022,60.80174513375641,4.83678862452507,1
LobsterTrap,2022,60.58090220932032,4.8104362562298775,1
LobsterTrap,2020,59.07803049093857,10.388161994473187,1
LobsterTrap,2022,58.044131240187525,7.66548715531826,1
LobsterTrap,2022,59.02600814775186,5.613611005246639,2
LobsterTrap,2021,58.66317014681062,9.151194915175438,1
LobsterTrap,2022,60.36930828947808,4.93918467238262,1
LobsterTrap,2021,61.18923357566578,6.019461732233266,2
LobsterTrap,2021,62.51405417549502,6.240156590938568,1
LobsterTrap,2022,61.84660992422247,5.832169719223252,1
LobsterTrap,2022,62.89411002669671,6.834525726735592,1
LobsterTrap,2021,59.186167300892826,10.548166951782596,1
LobsterTrap,2020,59.151447306387496,10.513431729197437,1
LobsterTrap,2021,59.20461244604175,10.575707070529461,1
LobsterTrap,2021,60.373979693270485,5.221510357578716,2
LobsterTrap,2020,58.724643719953,9.285378708613004,1
LobsterTrap,2020,62.84364063033872,6.561533845961094,2
LobsterTrap,2022,59.61355067783706,5.243895856374511,1
LobsterTrap,2020,58.13471776400066,8.056992441415787,1
LobsterTrap,2020,59.69948407985004,5.462818840558786,5
LobsterTrap,2021,59.07834209007168,10.316973170673027,1
LobsterTrap,2022,59.07752717215,5.416898454632117,1
LobsterTrap,2021,59.06663609966855,10.253389030694962,1
LobsterTrap,2021,59.667624775090566,10.62212640261116,1
LobsterTrap,2021,68.14581121304626,14.234041012823582,1
LobsterTrap,2020,58.953175880677485,5.993106157919781,1
LobsterTrap,2022,58.68168619221024,9.245704284762637,2
LobsterTrap,2021,58.073601195263684,6.857951134443284,11
LobsterTrap,2022,62.486684200183625,6.0656204633765505,1
LobsterTrap,2021,59.88010038512966,5.269290444471188,1
LobsterTrap,2021,59.21050009158649,5.508351870490877,1
LobsterTrap,2020,59.03437095014224,9.777500107884409,2
LobsterTrap,2020,60.19114849721895,5.530373596116286,7
LobsterTrap,2022,60.06915685154421,5.758072981676887,1
LobsterTrap,2017,58.040881978890134,7.8049224615097055,1
LobsterTrap,2022,58.00461040885948,7.202171422541141,1
LobsterTrap,2019,58.89221437022023,6.064421737017854,1
LobsterTrap,2021,58.42382596814216,8.820104440106597,1
LobsterTrap,2020,60.14894277860097,5.305609871433655,5
LobsterTrap,2022,59.0102809798557,5.795357823371887,5
LobsterTrap,2021,59.0418287367049,5.671526511632251,1
LobsterTrap,2022,58.028063415811,7.699871063232422,1
LobsterTrap,2021,58.94850686201064,5.561960368474205,1
LobsterTrap,2015,58.053810548789045,7.960055395960808,1
LobsterTrap,2022,59.85079690669483,10.527379028499126,1
LobsterTrap,2021,59.687634494164065,5.116473886365181,1
LobsterTrap,2020,59.004036962115144,11.096134074032307,1
LobsterTrap,2021,70.36315215139524,25.103632370659884,1
LobsterTrap,2021,59.069996674727875,5.661231614649296,1
LobsterTrap,2019,59.449372463319115,10.484335666913793,1
LobsterTrap,2020,58.16386779810375,8.28124712684425,1
LobsterTrap,2020,58.24451076102136,8.390771225094795,2
LobsterTrap,2022,59.88316319468567,5.225642272738364,1
LobsterTrap,2021,59.22342313040709,10.522318035364151,1
LobsterTrap,2022,59.06415479796532,10.253339865459889,1
LobsterTrap,2021,58.00659787554012,7.498441574117661,1
LobsterTrap,2021,62.16738948886304,5.645691566169263,1
LobsterTrap,2020,58.05215202887853,8.035560201204289,1
LobsterTrap,2021,59.22578108838267,10.682501880604741,1
LobsterTrap,2022,62.518202848313464,6.323223472937142,1
LobsterTrap,2021,60.427618755141495,5.242825089153878,1
LobsterTrap,2020,59.12855691899387,10.857001767995113,1
LobsterTrap,2020,59.11891480452567,10.503019157602857,1
LobsterTrap,2022,59.90916274515588,5.114372111856937,1
LobsterTrap,2021,59.39569789943725,5.209912066678969,1
LobsterTrap,2020,60.22174702664311,5.358373451722453,1
LobsterTrap,2021,59.01244797593384,10.182595495744442,1
LobsterTrap,2022,58.447560694865345,8.782602064311504,1
LobsterTrap,2021,60.33222891669203,5.172556936740875,1
LobsterTrap,2020,58.07573817504055,6.854742541909217,1
LobsterTrap,2021,59.66883792029272,10.60230117291212,4
LobsterTrap,2021,59.61162656335534,5.309780091047287,1
LobsterTrap,2019,58.875318326798876,5.764187522853713,1
LobsterTrap,2019,58.922662568619224,5.974506258455171,1
LobsterTrap,2022,58.10026518306258,8.076937682926655,1
LobsterTrap,2022,58.07793211186735,8.090117052197456,1
LobsterTrap,2021,58.92889801127626,6.109102517366409,1
LobsterTrap,2022,61.305113,4.719767,1
LobsterTrap,2020,58.03007051358251,7.707750387489795,1
LobsterTrap,2019,58.095423490622075,7.997826061391743,1
LobsterTrap,2020,58.01164126051718,7.007054667799872,1
LobsterTrap,2021,58.054160552509074,7.862416644260082,1
LobsterTrap,2022,58.10966182921261,7.197934873402119,2
LobsterTrap,2020,58.391502976527455,8.800494745373726,1
LobsterTrap,2021,58.507613843152754,8.919088155901438,1
LobsterTrap,2020,59.00190058794948,9.824024224685509,1
LobsterTrap,2022,59.00961048461756,5.7972269877791405,1
LobsterTrap,2021,58.43699657180812,8.863723129034042,1
LobsterTrap,2020,58.086687328460336,7.9808426738369285,1
LobsterTrap,2020,62.61661418342643,6.459887847304345,1
LobsterTrap,2021,58.33852028720575,6.175933892979348,1
LobsterTrap,2020,58.21035718027738,8.410146298763753,1
LobsterTrap,2021,58.101032446318115,8.036903037343377,1
LobsterTrap,2022,58.908572074752804,5.7501199186951135,1
LobsterTrap,2021,58.04085660119214,7.833966091275216,1
LobsterTrap,2021,58.04170523583729,7.847972922027111,1
LobsterTrap,2021,58.27203382346992,8.58274295926094,1
LobsterTrap,2022,58.05373033234383,7.7419332723610355,1
LobsterTrap,2022,59.078721432065834,5.717662274837494,1
LobsterTrap,2021,58.94694874265785,5.812035929274137,1
LobsterTrap,2020,62.59466725479116,6.459138840436936,1
LobsterTrap,2022,58.19208047945541,8.337102569639683,1
LobsterTrap,2022,60.090882419262655,5.190865695476532,1
LobsterTrap,2022,58.20956920031759,8.39664090424776,1
LobsterTrap,2022,59.008446476038586,5.807626592795671,1
LobsterTrap,2021,58.43387471876712,8.868206441402435,1
LobsterTrap,2021,59.36841100979358,5.985846631228924,2
LobsterTrap,2022,58.60790736379595,9.071907116455758,3
LobsterTrap,2020,62.43973695943906,6.121593933499403,2
LobsterTrap,2020,61.1845233976042,6.8485308811068535,1
LobsterTrap,2021,58.974118761324355,9.716458606745507,1
LobsterTrap,2022,59.82957320217296,5.255321471607127,1
LobsterTrap,2022,59.117663455980946,10.344520770013332,1
LobsterTrap,2022,61.858287046092485,5.891458179837522,1
LobsterTrap,2020,58.71096104329704,9.305888302624226,12
LobsterTrap,2020,59.84539221174063,10.630395635962486,1
LobsterTrap,2020,59.09417632577135,10.484488721910287,2
LobsterTrap,2021,63.103156200936354,8.004172034561634,2
LobsterTrap,2021,59.06602271613989,10.879264734685421,1
LobsterTrap,2020,59.10138116221539,5.931704764572885,1
LobsterTrap,2020,58.95250893209294,5.705856537895816,1
LobsterTrap,2021,58.64266181228891,6.938346773465861,2
LobsterTrap,2021,58.50774762643301,8.922259658575058,2
LobsterTrap,2022,58.69557992137698,9.211386367678642,1
LobsterTrap,2020,58.10651389878387,7.983567728755654,1
LobsterTrap,2020,58.8392464207251,9.47420704160251,1
LobsterTrap,2020,58.861935670050144,9.326925550680127,1
LobsterTrap,2022,59.05034088029244,5.609195863758149,1
LobsterTrap,2020,58.312086734101854,8.613099616692136,2
LobsterTrap,2021,59.15456587088538,10.333702079951765,1
LobsterTrap,2021,58.12080105612538,8.227451853454111,1
LobsterTrap,2020,59.89170222417389,10.641659230404287,1
LobsterTrap,2022,58.24200802166384,8.386951088905334,1
LobsterTrap,2021,58.11367760047451,8.083797729471902,1
LobsterTrap,2021,58.11673866660927,8.067566209395864,1
LobsterTrap,2021,58.10912751722003,8.062829933183163,1
LobsterTrap,2020,58.72252223744613,9.196594655513763,1
LobsterTrap,2022,59.23317480906534,5.840513817965984,1
LobsterTrap,2021,62.72329381118995,7.283101799199375,1
LobsterTrap,2021,58.840292130182206,6.18440185479498,3
LobsterTrap,2020,59.16475399864913,10.707099474010887,1
LobsterTrap,2021,58.012382660755684,7.1704335138201705,2
LobsterTrap,2020,58.5383911780376,8.997623155389016,1
LobsterTrap,2021,62.655928193849846,6.999985501170158,1
LobsterTrap,2021,58.00574887022547,7.2981900072635435,2
LobsterTrap,2021,57.98761396432798,7.3748838901519775,1
LobsterTrap,2021,57.988054911579844,7.37730022519827,1
LobsterTrap,2022,62.49623056750768,5.960004071299233,1
LobsterTrap,2022,62.425439911299414,6.365347355604172,1
LobsterTrap,2019,61.8679707762641,6.79554920643568,2
LobsterTrap,2021,59.942360069216306,10.715981659689387,1
LobsterTrap,2022,59.206058051216054,10.476803042285056,1
LobsterTrap,2022,58.24969602027037,6.816841587424278,1
LobsterTrap,2017,59.12224715243787,10.492550212999014,1
LobsterTrap,2022,59.49369871191188,10.670990611138029,1
LobsterTrap,2022,60.24003999293146,5.230746034162595,1
LobsterTrap,2022,59.07908581280542,10.969997830688953,3
LobsterTrap,2022,58.127693878536796,8.047024682164192,1
LobsterTrap,2022,60.72343887819022,8.044425190393778,2
LobsterTrap,2022,59.084057888091046,10.250587798655033,1
LobsterTrap,2022,62.51699143494527,6.5053647092389015,1
LobsterTrap,2022,59.25494069900889,5.442185748617822,3
LobsterTrap,2021,60.09930925039682,6.024313196539879,1
LobsterTrap,2020,59.131188660307195,10.438602833393954,2
LobsterTrap,2022,59.74871411239905,5.16868134965897,1
LobsterTrap,2022,59.86481559857474,10.780359712223351,1
LobsterTrap,2022,59.866318202629,10.781883092142634,1
LobsterTrap,2020,61.36171740551257,5.291061063252147,1
LobsterTrap,2020,60.399680443298045,5.307356698629602,3
LobsterTrap,2022,58.052774641607776,7.780162402859135,1
LobsterTrap,2022,57.982867528206214,7.640803791582584,1
LobsterTrap,2019,60.22868237727852,5.26957545965926,1
LobsterTrap,2022,58.11025607538092,8.062177821993828,1
LobsterTrap,2021,58.092836542034114,6.810901776321601,1
LobsterTrap,2021,70.956674488253,26.038208529353142,1
LobsterTrap,2020,62.465100608329905,6.20057288557291,1
LobsterTrap,2020,58.96405892652557,9.732968732714655,5
LobsterTrap,2022,59.07763915994935,10.966982023190777,2
LobsterTrap,2022,62.46296408907405,6.19280856102705,1
LobsterTrap,2021,59.871490272162234,10.730122669131626,1
LobsterTrap,2020,70.34043432808163,25.406839661300186,2
LobsterTrap,2022,62.27795680222566,5.482042195081023,2
LobsterTrap,2021,63.06058259598529,7.50976949930191,3
LobsterTrap,2022,62.69595853114906,6.921534148166507,1
LobsterTrap,2022,62.679999752290584,7.261716902012658,3
LobsterTrap,2022,59.10456175370137,10.842699148620397,2
LobsterTrap,2022,59.104490286359336,10.842550470576544,1
LobsterTrap,2020,59.028699297002774,11.063589826226234,2
LobsterTrap,2021,60.60518849224661,5.087621600544672,1
LobsterTrap,2020,58.09352464957859,7.984676656185048,1
LobsterTrap,2021,58.44210687148812,8.781184763545088,1
LobsterTrap,2020,59.00044838807254,10.811942629516125,6
LobsterTrap,2016,60.17497697554627,5.319550503651954,1
LobsterTrap,2020,58.065868667428184,6.8425317853689185,1
LobsterTrap,2018,59.22466964807631,5.788540989160537,1
LobsterTrap,2022,58.69541695942218,9.10970292069759,1
LobsterTrap,2021,59.227563745503076,5.879326089086137,1
LobsterTrap,2021,58.22818127642738,8.423201479017735,1
LobsterTrap,2022,60.18328606888622,5.742000974714756,1
LobsterTrap,2022,60.22052951989637,5.334831506095475,1
LobsterTrap,2022,58.88199631537943,5.766284689307174,1
LobsterTrap,2022,58.14940837375377,8.378978551765849,1
LobsterTrap,2022,59.272544665747155,5.46378960736662,2
LobsterTrap,2022,59.01651782395947,5.9882207214832315,1
LobsterTrap,2020,60.22540166299973,5.346734833879439,1
LobsterTrap,2021,59.01756926950242,5.990919023752213,2
LobsterTrap,2022,59.07988339335941,11.099457758163615,1
LobsterTrap,2021,59.031436674438496,10.938855932130105,2
LobsterTrap,2020,64.540024,18.105447999999956,1
LobsterTrap,2020,58.18515889330573,8.39190906419441,1
LobsterTrap,2022,58.3950987745693,8.79210077226162,1
LobsterTrap,2019,59.251094523173236,10.683277638251477,2
LobsterTrap,2020,62.42498402947023,5.96548243887256,1
LobsterTrap,2021,62.536275884211896,6.013525016605854,1
LobsterTrap,2020,59.86489581693817,10.741010431382465,1
LobsterTrap,2022,59.21609832074924,10.521209711550974,1
LobsterTrap,2022,58.564318408462526,8.998136731884417,1
LobsterTrap,2021,58.080267198942124,7.923263534903525,2
LobsterTrap,2020,60.173333198169644,5.320093036166429,1
LobsterTrap,2022,57.999231227073,7.614784687757493,1
LobsterTrap,2022,58.97392925567846,10.195940213939988,1
LobsterTrap,2021,59.31605981721466,5.333842056471587,1
LobsterTrap,2021,60.18230734532932,5.08845305799673,1
LobsterTrap,2021,59.23272699620125,5.4388027265667915,1
LobsterTrap,2020,58.47526215941112,8.918914577608255,1
LobsterTrap,2022,63.486770852690015,8.005445017602195,1
LobsterTrap,2022,63.31133307214092,8.473771397437234,1
LobsterTrap,2020,62.597647320535366,7.10705962615383,1
LobsterTrap,2022,62.509129002794786,6.16389736533165,1
LobsterTrap,2020,58.29596293172222,8.59174182310787,1
LobsterTrap,2020,58.41888814694663,8.81145391613245,1
LobsterTrap,2020,64.69096402268495,11.24846639576558,2
LobsterTrap,2021,58.2050911584352,6.574070741459772,1
LobsterTrap,2021,58.421786773912864,8.816688917577267,2
LobsterTrap,2021,60.39305929881837,5.062673203647137,1
LobsterTrap,2020,59.11604601034538,10.747413965670463,1
LobsterTrap,2021,61.89822529200858,5.169888809323311,1
LobsterTrap,2022,58.01041888875932,7.7326843332171,1
LobsterTrap,2022,59.724396231653614,5.320285297930241,1
